time,X,Y,Theta
0.25,0.2,0.48,0.004882050883550525
0.25,0.2,0.52,0.004882050883550524
0.25,0.2,0.56,0.004882050883550524
0.25,0.2,0.6,0.004882050883550525
0.25,0.2,0.64,0.004882050883550524
0.25,0.2,0.68,0.004882050883550524
0.25,0.2,0.72,0.004882050883550525
0.25,0.2,0.76,0.004882050883550524
0.25,0.2,0.8,0.004882050883550524
0.25,0.2,0.84,0.004882050883550524
0.25,0.2,0.88,0.004882050883550524
0.25,0.2,0.92,0.004882050883550524
0.25,0.2,0.96,0.004882050883550524
0.25,0.2,1.0,0.004882050883550524
0.25,0.24,0.0,0.006142656717442079
0.25,0.24,0.04,0.0061426567174420795
0.25,0.24,0.08,0.0061426567174420795
0.25,0.24,0.12,0.006142656717442079
0.25,0.24,0.16,0.0061426567174420795
0.25,0.24,0.2,0.006142656717442079
0.25,0.24,0.24,0.006142656717442079
0.25,0.24,0.28,0.00614265671744208
0.25,0.24,0.32,0.0061426567174420795
0.25,0.24,0.36,0.0061426567174420795
0.25,0.24,0.4,0.0061426567174420795
0.25,0.24,0.44,0.006142656717442079
0.25,0.24,0.48,0.006142656717442079
0.25,0.24,0.52,0.0061426567174420795
0.25,0.24,0.56,0.006142656717442079
0.25,0.24,0.6,0.006142656717442079
0.25,0.24,0.64,0.0061426567174420795
0.25,0.24,0.68,0.006142656717442079
0.25,0.24,0.72,0.006142656717442079
0.25,0.24,0.76,0.00614265671744208
0.25,0.24,0.8,0.0061426567174420795
0.25,0.24,0.84,0.00614265671744208
0.25,0.24,0.88,0.00614265671744208
0.25,0.24,0.92,0.00614265671744208
0.25,0.24,0.96,0.0061426567174420795
0.25,0.24,1.0,0.006142656717442079
0.25,0.28,0.0,0.007511222691975854
0.25,0.28,0.04,0.007511222691975855
0.25,0.28,0.08,0.007511222691975853
0.25,0.28,0.12,0.007511222691975853
0.25,0.28,0.16,0.007511222691975854
0.25,0.28,0.2,0.007511222691975854
0.25,0.28,0.24,0.007511222691975853
0.25,0.28,0.28,0.007511222691975853
0.25,0.28,0.32,0.007511222691975852
0.25,0.28,0.36,0.007511222691975853
0.25,0.28,0.4,0.007511222691975853
0.25,0.28,0.44,0.007511222691975854
0.25,0.28,0.48,0.007511222691975853
0.25,0.28,0.52,0.007511222691975853
0.25,0.28,0.56,0.007511222691975853
0.25,0.28,0.6,0.007511222691975853
0.25,0.28,0.64,0.007511222691975855
0.25,0.28,0.68,0.007511222691975853
0.25,0.28,0.72,0.007511222691975853
0.25,0.28,0.76,0.007511222691975853
0.25,0.28,0.8,0.007511222691975853
0.25,0.28,0.84,0.007511222691975854
0.25,0.28,0.88,0.007511222691975854
0.25,0.28,0.92,0.007511222691975853
0.25,0.28,0.96,0.007511222691975853
0.25,0.28,1.0,0.007511222691975853
0.25,0.32,0.0,0.009009968611937584
0.25,0.32,0.04,0.009009968611937584
0.25,0.32,0.08,0.009009968611937584
0.25,0.32,0.12,0.009009968611937584
0.25,0.32,0.16,0.009009968611937584
0.25,0.32,0.2,0.009009968611937584
0.25,0.32,0.24,0.009009968611937582
0.25,0.32,0.28,0.009009968611937584
0.25,0.32,0.32,0.009009968611937582
0.25,0.32,0.36,0.009009968611937582
0.25,0.32,0.4,0.009009968611937582
0.25,0.32,0.44,0.009009968611937582
0.25,0.32,0.48,0.009009968611937584
0.25,0.32,0.52,0.009009968611937584
0.25,0.32,0.56,0.009009968611937582
0.25,0.32,0.6,0.009009968611937584
0.25,0.32,0.64,0.009009968611937582
0.25,0.32,0.68,0.009009968611937582
0.25,0.32,0.72,0.009009968611937586
0.25,0.32,0.76,0.009009968611937582
0.25,0.32,0.8,0.009009968611937582
0.25,0.32,0.84,0.009009968611937582
0.25,0.32,0.88,0.009009968611937582
0.25,0.32,0.92,0.009009968611937582
0.25,0.32,0.96,0.009009968611937582
0.25,0.32,1.0,0.009009968611937582
0.25,0.36,0.0,0.010662420905001883
0.25,0.36,0.04,0.010662420905001885
0.25,0.36,0.08,0.010662420905001885
0.25,0.36,0.12,0.010662420905001883
0.25,0.36,0.16,0.010662420905001883
0.25,0.36,0.2,0.010662420905001883
0.25,0.36,0.24,0.010662420905001883
0.25,0.36,0.28,0.010662420905001883
0.25,0.36,0.32,0.010662420905001883
0.25,0.36,0.36,0.010662420905001883
0.25,0.36,0.4,0.010662420905001883
0.25,0.36,0.44,0.010662420905001883
0.25,0.36,0.48,0.010662420905001883
0.25,0.36,0.52,0.010662420905001881
0.25,0.36,0.56,0.010662420905001883
0.25,0.36,0.6,0.010662420905001883
0.25,0.36,0.64,0.010662420905001881
0.25,0.36,0.68,0.010662420905001883
0.25,0.36,0.72,0.010662420905001883
0.25,0.36,0.76,0.010662420905001883
0.25,0.36,0.8,0.010662420905001881
0.25,0.36,0.84,0.010662420905001883
0.25,0.36,0.88,0.010662420905001883
0.25,0.36,0.92,0.010662420905001883
0.25,0.36,0.96,0.010662420905001883
0.25,0.36,1.0,0.010662420905001881
0.25,0.4,0.0,0.012493624146753294
0.25,0.4,0.04,0.012493624146753292
0.25,0.4,0.08,0.012493624146753294
0.25,0.4,0.12,0.012493624146753294
0.25,0.4,0.16,0.012493624146753294
0.25,0.4,0.2,0.012493624146753294
0.25,0.4,0.24,0.012493624146753292
0.25,0.4,0.28,0.012493624146753294
0.25,0.4,0.32,0.012493624146753292
0.25,0.4,0.36,0.012493624146753292
0.25,0.4,0.4,0.012493624146753292
0.25,0.4,0.44,0.012493624146753294
0.25,0.4,0.48,0.012493624146753292
0.25,0.4,0.52,0.012493624146753292
0.25,0.4,0.56,0.012493624146753292
0.25,0.4,0.6,0.012493624146753294
0.25,0.4,0.64,0.012493624146753292
0.25,0.4,0.68,0.01249362414675329
0.25,0.4,0.72,0.012493624146753292
0.25,0.4,0.76,0.012493624146753292
0.25,0.4,0.8,0.012493624146753292
0.25,0.4,0.84,0.012493624146753294
0.25,0.4,0.88,0.012493624146753292
0.25,0.4,0.92,0.012493624146753292
0.25,0.4,0.96,0.012493624146753292
0.25,0.4,1.0,0.012493624146753294
0.25,0.44,0.0,0.014530357216526254
0.25,0.44,0.04,0.014530357216526254
0.25,0.44,0.08,0.014530357216526256
0.25,0.44,0.12,0.014530357216526256
0.25,0.44,0.16,0.014530357216526256
0.25,0.44,0.2,0.014530357216526254
0.25,0.44,0.24,0.014530357216526256
0.25,0.44,0.28,0.014530357216526254
0.25,0.44,0.32,0.014530357216526254
0.25,0.44,0.36,0.014530357216526256
0.25,0.44,0.4,0.014530357216526256
0.25,0.44,0.44,0.014530357216526252
0.25,0.44,0.48,0.01453035721652625
0.25,0.44,0.52,0.014530357216526256
0.25,0.44,0.56,0.014530357216526254
0.25,0.44,0.6,0.014530357216526252
0.25,0.44,0.64,0.014530357216526254
0.25,0.44,0.68,0.014530357216526252
0.25,0.44,0.72,0.014530357216526254
0.25,0.44,0.76,0.014530357216526254
0.25,0.44,0.8,0.014530357216526256
0.25,0.44,0.84,0.014530357216526256
0.25,0.44,0.88,0.014530357216526254
0.25,0.44,0.92,0.014530357216526254
0.25,0.44,0.96,0.014530357216526254
0.25,0.44,1.0,0.014530357216526252
0.25,0.48,0.0,0.01680135478653858
0.25,0.48,0.04,0.01680135478653858
0.25,0.48,0.08,0.01680135478653858
0.25,0.48,0.12,0.01680135478653858
0.25,0.48,0.16,0.01680135478653858
0.25,0.48,0.2,0.01680135478653858
0.25,0.48,0.24,0.01680135478653858
0.25,0.48,0.28,0.01680135478653858
0.25,0.48,0.32,0.01680135478653858
0.25,0.48,0.36,0.01680135478653858
0.25,0.48,0.4,0.01680135478653858
0.25,0.48,0.44,0.01680135478653858
0.25,0.48,0.48,0.01680135478653858
0.25,0.48,0.52,0.01680135478653858
0.25,0.48,0.56,0.01680135478653858
0.25,0.48,0.6,0.01680135478653858
0.25,0.48,0.64,0.01680135478653858
0.25,0.48,0.68,0.01680135478653858
0.25,0.48,0.72,0.01680135478653858
0.25,0.48,0.76,0.01680135478653858
0.25,0.48,0.8,0.01680135478653858
0.25,0.48,0.84,0.01680135478653858
0.25,0.48,0.88,0.01680135478653858
0.25,0.48,0.92,0.01680135478653858
0.25,0.48,0.96,0.01680135478653858
0.25,0.48,1.0,0.01680135478653858
0.25,0.52,0.0,0.019337534872112604
0.25,0.52,0.04,0.019337534872112604
0.25,0.52,0.08,0.0193375348721126
0.25,0.52,0.12,0.019337534872112604
0.25,0.52,0.16,0.0193375348721126
0.25,0.52,0.2,0.019337534872112604
0.25,0.52,0.24,0.019337534872112604
0.25,0.52,0.28,0.0193375348721126
0.25,0.52,0.32,0.019337534872112604
0.25,0.52,0.36,0.0193375348721126
0.25,0.52,0.4,0.019337534872112604
0.25,0.52,0.44,0.0193375348721126
0.25,0.52,0.48,0.0193375348721126
0.25,0.52,0.52,0.0193375348721126
0.25,0.52,0.56,0.0193375348721126
0.25,0.52,0.6,0.0193375348721126
0.25,0.52,0.64,0.0193375348721126
0.25,0.52,0.68,0.0193375348721126
0.25,0.52,0.72,0.0193375348721126
0.25,0.52,0.76,0.0193375348721126
0.25,0.52,0.8,0.0193375348721126
0.25,0.52,0.84,0.0193375348721126
0.25,0.52,0.88,0.0193375348721126
0.25,0.52,0.92,0.0193375348721126
0.25,0.52,0.96,0.0193375348721126
0.25,0.52,1.0,0.0193375348721126
0.25,0.56,0.0,0.02217223319613668
0.25,0.56,0.04,0.02217223319613668
0.25,0.56,0.08,0.02217223319613668
0.25,0.56,0.12,0.02217223319613668
0.25,0.56,0.16,0.022172233196136683
0.25,0.56,0.2,0.02217223319613668
0.25,0.56,0.24,0.022172233196136683
0.25,0.56,0.28,0.02217223319613668
0.25,0.56,0.32,0.02217223319613668
0.25,0.56,0.36,0.022172233196136683
0.25,0.56,0.4,0.022172233196136683
0.25,0.56,0.44,0.022172233196136676
0.25,0.56,0.48,0.02217223319613668
0.25,0.56,0.52,0.02217223319613668
0.25,0.56,0.56,0.02217223319613668
0.25,0.56,0.6,0.02217223319613668
0.25,0.56,0.64,0.02217223319613668
0.25,0.56,0.68,0.022172233196136683
0.25,0.56,0.72,0.02217223319613668
0.25,0.56,0.76,0.02217223319613668
0.25,0.56,0.8,0.02217223319613668
0.25,0.56,0.84,0.022172233196136683
0.25,0.56,0.88,0.02217223319613668
0.25,0.56,0.92,0.022172233196136683
0.25,0.56,0.96,0.02217223319613668
0.25,0.56,1.0,0.022172233196136683
0.25,0.6,0.0,0.02534144514921362
0.25,0.6,0.04,0.025341445149213625
0.25,0.6,0.08,0.025341445149213625
0.25,0.6,0.12,0.025341445149213618
0.25,0.6,0.16,0.02534144514921362
0.25,0.6,0.2,0.02534144514921362
0.25,0.6,0.24,0.02534144514921362
0.25,0.6,0.28,0.025341445149213618
0.25,0.6,0.32,0.02534144514921362
0.25,0.6,0.36,0.02534144514921362
0.25,0.6,0.4,0.02534144514921362
0.25,0.6,0.44,0.02534144514921362
0.25,0.6,0.48,0.02534144514921362
0.25,0.6,0.52,0.02534144514921362
0.25,0.6,0.56,0.025341445149213618
0.25,0.6,0.6,0.025341445149213618
0.25,0.6,0.64,0.02534144514921362
0.25,0.6,0.68,0.02534144514921362
0.25,0.6,0.72,0.02534144514921362
0.25,0.6,0.76,0.025341445149213618
0.25,0.6,0.8,0.02534144514921362
0.25,0.6,0.84,0.025341445149213618
0.25,0.6,0.88,0.025341445149213618
0.25,0.6,0.92,0.025341445149213618
0.25,0.6,0.96,0.02534144514921362
0.25,0.6,1.0,0.02534144514921362
0.25,0.64,0.0,0.028884076163101423
0.25,0.64,0.04,0.028884076163101423
0.25,0.64,0.08,0.028884076163101423
0.25,0.64,0.12,0.028884076163101426
0.25,0.64,0.16,0.028884076163101423
0.25,0.64,0.2,0.028884076163101426
0.25,0.64,0.24,0.028884076163101426
0.25,0.64,0.28,0.028884076163101426
0.25,0.64,0.32,0.028884076163101426
0.25,0.64,0.36,0.028884076163101426
0.25,0.64,0.4,0.028884076163101423
0.25,0.64,0.44,0.028884076163101426
0.25,0.64,0.48,0.028884076163101426
0.25,0.64,0.52,0.028884076163101426
0.25,0.64,0.56,0.028884076163101423
0.25,0.64,0.6,0.028884076163101426
0.25,0.64,0.64,0.028884076163101426
0.25,0.64,0.68,0.028884076163101426
0.25,0.64,0.72,0.028884076163101423
0.25,0.64,0.76,0.028884076163101423
0.25,0.64,0.8,0.028884076163101426
0.25,0.64,0.84,0.028884076163101423
0.25,0.64,0.88,0.028884076163101423
0.25,0.64,0.92,0.028884076163101426
0.25,0.64,0.96,0.028884076163101423
0.25,0.64,1.0,0.028884076163101426
0.25,0.68,0.0,0.032842201363681156
0.25,0.68,0.04,0.032842201363681156
0.25,0.68,0.08,0.032842201363681156
0.25,0.68,0.12,0.032842201363681156
0.25,0.68,0.16,0.032842201363681156
0.25,0.68,0.2,0.03284220136368116
0.25,0.68,0.24,0.032842201363681156
0.25,0.68,0.28,0.03284220136368115
0.25,0.68,0.32,0.032842201363681156
0.25,0.68,0.36,0.03284220136368116
0.25,0.68,0.4,0.032842201363681156
0.25,0.68,0.44,0.03284220136368116
0.25,0.68,0.48,0.03284220136368115
0.25,0.68,0.52,0.032842201363681156
0.25,0.68,0.56,0.03284220136368115
0.25,0.68,0.6,0.032842201363681156
0.25,0.68,0.64,0.03284220136368115
0.25,0.68,0.68,0.03284220136368115
0.25,0.68,0.72,0.032842201363681156
0.25,0.68,0.76,0.032842201363681156
0.25,0.68,0.8,0.03284220136368115
0.25,0.68,0.84,0.032842201363681156
0.25,0.68,0.88,0.032842201363681156
0.25,0.68,0.92,0.032842201363681156
0.25,0.68,0.96,0.03284220136368116
0.25,0.68,1.0,0.03284220136368116
0.25,0.72,0.0,0.03726133543123931
0.25,0.72,0.04,0.03726133543123931
0.25,0.72,0.08,0.03726133543123931
0.25,0.72,0.12,0.0372613354312393
0.25,0.72,0.16,0.0372613354312393
0.25,0.72,0.2,0.03726133543123931
0.25,0.72,0.24,0.03726133543123931
0.25,0.72,0.28,0.0372613354312393
0.25,0.72,0.32,0.0372613354312393
0.25,0.72,0.36,0.0372613354312393
0.25,0.72,0.4,0.0372613354312393
0.25,0.72,0.44,0.03726133543123931
0.25,0.72,0.48,0.0372613354312393
0.25,0.72,0.52,0.0372613354312393
0.25,0.72,0.56,0.0372613354312393
0.25,0.72,0.6,0.0372613354312393
0.25,0.72,0.64,0.0372613354312393
0.25,0.72,0.68,0.03726133543123931
0.25,0.72,0.72,0.0372613354312393
0.25,0.72,0.76,0.03726133543123931
0.25,0.72,0.8,0.0372613354312393
0.25,0.72,0.84,0.0372613354312393
0.25,0.72,0.88,0.03726133543123931
0.25,0.72,0.92,0.03726133543123931
0.25,0.72,0.96,0.0372613354312393
0.25,0.72,1.0,0.0372613354312393
0.25,0.76,0.0,0.04219071366368987
0.25,0.76,0.04,0.042190713663689865
0.25,0.76,0.08,0.042190713663689865
0.25,0.76,0.12,0.04219071366368987
0.25,0.76,0.16,0.04219071366368987
0.25,0.76,0.2,0.04219071366368987
0.25,0.76,0.24,0.04219071366368987
0.25,0.76,0.28,0.04219071366368987
0.25,0.76,0.32,0.04219071366368987
0.25,0.76,0.36,0.042190713663689865
0.25,0.76,0.4,0.04219071366368987
0.25,0.76,0.44,0.04219071366368987
0.25,0.76,0.48,0.04219071366368987
0.25,0.76,0.52,0.04219071366368987
0.25,0.76,0.56,0.04219071366368987
0.25,0.76,0.6,0.042190713663689865
0.25,0.76,0.64,0.042190713663689865
0.25,0.76,0.68,0.04219071366368987
0.25,0.76,0.72,0.04219071366368987
0.25,0.76,0.76,0.04219071366368987
0.25,0.76,0.8,0.042190713663689865
0.25,0.76,0.84,0.042190713663689865
0.25,0.76,0.88,0.042190713663689865
0.25,0.76,0.92,0.042190713663689865
0.25,0.76,0.96,0.042190713663689865
0.25,0.76,1.0,0.04219071366368987
0.25,0.8,0.0,0.0476835853006949
0.25,0.8,0.04,0.04768358530069489
0.25,0.8,0.08,0.04768358530069489
0.25,0.8,0.12,0.04768358530069489
0.25,0.8,0.16,0.0476835853006949
0.25,0.8,0.2,0.0476835853006949
0.25,0.8,0.24,0.0476835853006949
0.25,0.8,0.28,0.0476835853006949
0.25,0.8,0.32,0.04768358530069489
0.25,0.8,0.36,0.04768358530069489
0.25,0.8,0.4,0.0476835853006949
0.25,0.8,0.44,0.04768358530069489
0.25,0.8,0.48,0.0476835853006949
0.25,0.8,0.52,0.04768358530069489
0.25,0.8,0.56,0.0476835853006949
0.25,0.8,0.6,0.0476835853006949
0.25,0.8,0.64,0.0476835853006949
0.25,0.8,0.68,0.0476835853006949
0.25,0.8,0.72,0.0476835853006949
0.25,0.8,0.76,0.04768358530069489
0.25,0.8,0.8,0.0476835853006949
0.25,0.8,0.84,0.0476835853006949
0.25,0.8,0.88,0.0476835853006949
0.25,0.8,0.92,0.0476835853006949
0.25,0.8,0.96,0.0476835853006949
0.25,0.8,1.0,0.0476835853006949
0.25,0.84,0.0,0.05379752021584305
0.25,0.84,0.04,0.053797520215843046
0.25,0.84,0.08,0.053797520215843046
0.25,0.84,0.12,0.053797520215843046
0.25,0.84,0.16,0.053797520215843046
0.25,0.84,0.2,0.053797520215843046
0.25,0.84,0.24,0.053797520215843046
0.25,0.84,0.28,0.053797520215843046
0.25,0.84,0.32,0.053797520215843046
0.25,0.84,0.36,0.053797520215843046
0.25,0.84,0.4,0.053797520215843046
0.25,0.84,0.44,0.053797520215843046
0.25,0.84,0.48,0.05379752021584304
0.25,0.84,0.52,0.05379752021584304
0.25,0.84,0.56,0.053797520215843046
0.25,0.84,0.6,0.05379752021584304
0.25,0.84,0.64,0.05379752021584304
0.25,0.84,0.68,0.05379752021584304
0.25,0.84,0.72,0.05379752021584304
0.25,0.84,0.76,0.053797520215843046
0.25,0.84,0.8,0.05379752021584304
0.25,0.84,0.84,0.053797520215843046
0.25,0.84,0.88,0.05379752021584304
0.25,0.84,0.92,0.05379752021584304
0.25,0.84,0.96,0.053797520215843046
0.25,0.84,1.0,0.053797520215843046
0.25,0.88,0.0,0.060594730128754735
0.25,0.88,0.04,0.06059473012875473
0.25,0.88,0.08,0.060594730128754735
0.25,0.88,0.12,0.060594730128754735
0.25,0.88,0.16,0.060594730128754735
0.25,0.88,0.2,0.06059473012875473
0.25,0.88,0.24,0.06059473012875473
0.25,0.88,0.28,0.06059473012875472
0.25,0.88,0.32,0.060594730128754735
0.25,0.88,0.36,0.060594730128754735
0.25,0.88,0.4,0.060594730128754735
0.25,0.88,0.44,0.060594730128754735
0.25,0.88,0.48,0.060594730128754735
0.25,0.88,0.52,0.06059473012875473
0.25,0.88,0.56,0.06059473012875472
0.25,0.88,0.6,0.06059473012875472
0.25,0.88,0.64,0.06059473012875473
0.25,0.88,0.68,0.06059473012875473
0.25,0.88,0.72,0.06059473012875472
0.25,0.88,0.76,0.06059473012875473
0.25,0.88,0.8,0.060594730128754735
0.25,0.88,0.84,0.06059473012875473
0.25,0.88,0.88,0.06059473012875472
0.25,0.88,0.92,0.06059473012875473
0.25,0.88,0.96,0.06059473012875474
0.25,0.88,1.0,0.06059473012875473
0.25,0.92,0.0,0.06814240555423108
0.25,0.92,0.04,0.06814240555423108
0.25,0.92,0.08,0.06814240555423108
0.25,0.92,0.12,0.06814240555423108
0.25,0.92,0.16,0.0681424055542311
0.25,0.92,0.2,0.06814240555423108
0.25,0.92,0.24,0.0681424055542311
0.25,0.92,0.28,0.06814240555423108
0.25,0.92,0.32,0.06814240555423108
0.25,0.92,0.36,0.06814240555423108
0.25,0.92,0.4,0.06814240555423108
0.25,0.92,0.44,0.0681424055542311
0.25,0.92,0.48,0.0681424055542311
0.25,0.92,0.52,0.06814240555423108
0.25,0.92,0.56,0.0681424055542311
0.25,0.92,0.6,0.06814240555423108
0.25,0.92,0.64,0.06814240555423108
0.25,0.92,0.68,0.06814240555423108
0.25,0.92,0.72,0.0681424055542311
0.25,0.92,0.76,0.06814240555423108
0.25,0.92,0.8,0.0681424055542311
0.25,0.92,0.84,0.0681424055542311
0.25,0.92,0.88,0.0681424055542311
0.25,0.92,0.92,0.06814240555423108
0.25,0.92,0.96,0.06814240555423108
0.25,0.92,1.0,0.0681424055542311
0.25,0.96,0.0,0.07651306980685149
0.25,0.96,0.04,0.07651306980685149
0.25,0.96,0.08,0.07651306980685148
0.25,0.96,0.12,0.07651306980685148
0.25,0.96,0.16,0.07651306980685148
0.25,0.96,0.2,0.07651306980685148
0.25,0.96,0.24,0.07651306980685149
0.25,0.96,0.28,0.07651306980685149
0.25,0.96,0.32,0.07651306980685149
0.25,0.96,0.36,0.07651306980685149
0.25,0.96,0.4,0.07651306980685149
0.25,0.96,0.44,0.07651306980685149
0.25,0.96,0.48,0.07651306980685148
0.25,0.96,0.52,0.07651306980685149
0.25,0.96,0.56,0.07651306980685148
0.25,0.96,0.6,0.07651306980685149
0.25,0.96,0.64,0.07651306980685148
0.25,0.96,0.68,0.07651306980685148
0.25,0.96,0.72,0.07651306980685149
0.25,0.96,0.76,0.07651306980685148
0.25,0.96,0.8,0.07651306980685149
0.25,0.96,0.84,0.07651306980685149
0.25,0.96,0.88,0.07651306980685149
0.25,0.96,0.92,0.07651306980685148
0.25,0.96,0.96,0.07651306980685149
0.25,0.96,1.0,0.07651306980685149
0.25,1.0,0.0,0.08578495148762087
0.25,1.0,0.04,0.08578495148762087
0.25,1.0,0.08,0.08578495148762087
0.25,1.0,0.12,0.08578495148762087
0.25,1.0,0.16,0.08578495148762087
0.25,1.0,0.2,0.08578495148762086
0.25,1.0,0.24,0.08578495148762087
0.25,1.0,0.28,0.08578495148762087
0.25,1.0,0.32,0.08578495148762089
0.25,1.0,0.36,0.08578495148762087
0.25,1.0,0.4,0.08578495148762089
0.25,1.0,0.44,0.08578495148762087
0.25,1.0,0.48,0.08578495148762087
0.25,1.0,0.52,0.08578495148762087
0.25,1.0,0.56,0.08578495148762087
0.25,1.0,0.6,0.08578495148762089
0.25,1.0,0.64,0.08578495148762089
0.25,1.0,0.68,0.08578495148762087
0.25,1.0,0.72,0.08578495148762089
0.25,1.0,0.76,0.08578495148762089
0.25,1.0,0.8,0.08578495148762087
0.25,1.0,0.84,0.08578495148762087
0.25,1.0,0.88,0.08578495148762087
0.25,1.0,0.92,0.08578495148762087
0.25,1.0,0.96,0.08578495148762089
0.25,1.0,1.0,0.08578495148762087
0.5,0.0,0.0,-0.0022845855954406677
0.5,0.0,0.04,-0.002284585595440667
0.5,0.0,0.08,-0.0022845855954406664
0.5,0.0,0.12,-0.002284585595440667
0.5,0.0,0.16,-0.0022845855954406673
0.5,0.0,0.2,-0.002284585595440667
0.5,0.0,0.24,-0.0022845855954406664
0.5,0.0,0.28,-0.002284585595440667
0.5,0.0,0.32,-0.0022845855954406677
0.5,0.0,0.36,-0.002284585595440667
0.5,0.0,0.4,-0.0022845855954406664
0.5,0.0,0.44,-0.002284585595440667
0.5,0.0,0.48,-0.0022845855954406677
0.5,0.0,0.52,-0.0022845855954406677
0.5,0.0,0.56,-0.002284585595440667
0.5,0.0,0.6,-0.0022845855954406664
0.5,0.0,0.64,-0.002284585595440667
0.5,0.0,0.68,-0.0022845855954406677
0.5,0.0,0.72,-0.002284585595440667
0.5,0.0,0.76,-0.0022845855954406664
0.5,0.0,0.8,-0.002284585595440667
0.5,0.0,0.84,-0.0022845855954406677
0.5,0.0,0.88,-0.002284585595440667
0.5,0.0,0.92,-0.002284585595440666
0.5,0.0,0.96,-0.002284585595440667
0.5,0.0,1.0,-0.0022845855954406673
0.5,0.04,0.0,0.0022749178468770247
0.5,0.04,0.04,0.002274917846877025
0.5,0.04,0.08,0.002274917846877025
0.5,0.04,0.12,0.0022749178468770247
0.5,0.04,0.16,0.0022749178468770247
0.5,0.04,0.2,0.0022749178468770247
0.5,0.04,0.24,0.0022749178468770247
0.5,0.04,0.28,0.0022749178468770247
0.5,0.04,0.32,0.0022749178468770247
0.5,0.04,0.36,0.0022749178468770247
0.5,0.04,0.4,0.002274917846877025
0.5,0.04,0.44,0.002274917846877025
0.5,0.04,0.48,0.0022749178468770247
0.5,0.04,0.52,0.0022749178468770247
0.5,0.04,0.56,0.0022749178468770255
0.5,0.04,0.6,0.002274917846877025
0.5,0.04,0.64,0.0022749178468770247
0.5,0.04,0.68,0.0022749178468770247
0.5,0.04,0.72,0.0022749178468770247
0.5,0.04,0.76,0.002274917846877025
0.5,0.04,0.8,0.0022749178468770247
0.5,0.04,0.84,0.0022749178468770247
0.5,0.04,0.88,0.0022749178468770247
0.5,0.04,0.92,0.0022749178468770247
0.5,0.04,0.96,0.0022749178468770247
0.5,0.04,1.0,0.0022749178468770247
0.5,0.08,0.0,0.006853696222428271
0.5,0.08,0.04,0.006853696222428271
0.5,0.08,0.08,0.006853696222428273
0.5,0.08,0.12,0.006853696222428271
0.5,0.08,0.16,0.006853696222428271
0.5,0.08,0.2,0.0068536962224282705
0.5,0.08,0.24,0.006853696222428271
0.5,0.08,0.28,0.006853696222428271
0.5,0.08,0.32,0.006853696222428271
0.5,0.08,0.36,0.006853696222428271
0.5,0.08,0.4,0.006853696222428272
0.5,0.08,0.44,0.006853696222428272
0.5,0.08,0.48,0.006853696222428272
0.5,0.08,0.52,0.006853696222428273
0.5,0.08,0.56,0.006853696222428273
0.5,0.08,0.6,0.006853696222428273
0.5,0.08,0.64,0.006853696222428272
0.5,0.08,0.68,0.006853696222428272
0.5,0.08,0.72,0.006853696222428272
0.5,0.08,0.76,0.006853696222428271
0.5,0.08,0.8,0.006853696222428272
0.5,0.08,0.84,0.006853696222428272
0.5,0.08,0.88,0.006853696222428271
0.5,0.08,0.92,0.006853696222428271
0.5,0.08,0.96,0.006853696222428271
0.5,0.08,1.0,0.006853696222428271
0.5,0.12,0.0,0.011490460689429815
0.5,0.12,0.04,0.011490460689429813
0.5,0.12,0.08,0.011490460689429813
0.5,0.12,0.12,0.011490460689429811
0.5,0.12,0.16,0.011490460689429815
0.5,0.12,0.2,0.011490460689429815
0.5,0.12,0.24,0.011490460689429813
0.5,0.12,0.28,0.011490460689429815
0.5,0.12,0.32,0.011490460689429813
0.5,0.12,0.36,0.011490460689429815
0.5,0.12,0.4,0.011490460689429813
0.5,0.12,0.44,0.011490460689429815
0.5,0.12,0.48,0.011490460689429815
0.5,0.12,0.52,0.011490460689429813
0.5,0.12,0.56,0.011490460689429815
0.5,0.12,0.6,0.011490460689429815
0.5,0.12,0.64,0.011490460689429815
0.5,0.12,0.68,0.011490460689429815
0.5,0.12,0.72,0.011490460689429815
0.5,0.12,0.76,0.011490460689429815
0.5,0.12,0.8,0.011490460689429815
0.5,0.12,0.84,0.011490460689429815
0.5,0.12,0.88,0.011490460689429813
0.5,0.12,0.92,0.011490460689429813
0.5,0.12,0.96,0.011490460689429813
0.5,0.12,1.0,0.011490460689429811
0.5,0.16,0.0,0.01622424536274984
0.5,0.16,0.04,0.016224245362749842
0.5,0.16,0.08,0.01622424536274984
0.5,0.16,0.12,0.016224245362749842
0.5,0.16,0.16,0.01622424536274984
0.5,0.16,0.2,0.016224245362749842
0.5,0.16,0.24,0.016224245362749842
0.5,0.16,0.28,0.016224245362749842
0.5,0.16,0.32,0.016224245362749842
0.5,0.16,0.36,0.01622424536274984
0.5,0.16,0.4,0.01622424536274984
0.5,0.16,0.44,0.016224245362749846
0.5,0.16,0.48,0.016224245362749842
0.5,0.16,0.52,0.016224245362749842
0.5,0.16,0.56,0.016224245362749846
0.5,0.16,0.6,0.016224245362749842
0.5,0.16,0.64,0.016224245362749842
0.5,0.16,0.68,0.016224245362749846
0.5,0.16,0.72,0.016224245362749842
0.5,0.16,0.76,0.016224245362749842
0.5,0.16,0.8,0.01622424536274984
0.5,0.16,0.84,0.01622424536274984
0.5,0.16,0.88,0.01622424536274984
0.5,0.16,0.92,0.016224245362749842
